id,host_id,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,instant_bookable,reviews_per_month
505530,698337,Bernal Heights,3,3,Bernal Heights,Entire residential home,Entire home/apt,6,,2 baths,4,5,$204.00 ,30,90,1,4.6,f,0.1
519796,2019559,Russian Hill,1,1,Russian Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$126.00 ,31,31,0,4.95,f,0.68
522273,2568946,Bayview,1,1,Bayview,Private room in rental unit,Private room,1,,1.5 shared baths,1,1,$62.00 ,30,90,0,4.82,f,0.19
530857,2607120,Excelsior,1,1,Excelsior,Private room in residential home,Private room,1,,1.5 shared baths,1,1,$92.00 ,2,1125,8,5,t,0.68
531151,2608908,Bernal Heights,1,1,Bernal Heights,Entire residential home,Entire home/apt,8,,2.5 baths,4,6,$449.00 ,4,21,1,4.95,t,0.22
533627,2544752,Potrero Hill,6,6,Potrero Hill,Entire residential home,Entire home/apt,6,,3 baths,3,3,$771.00 ,40,180,1,4.83,t,0.31
535293,250861,Ingleside,5,5,Ocean View,Entire residential home,Entire home/apt,6,,3 baths,3,4,$295.00 ,30,730,0,4.52,t,0.25
537133,127367,Noe Valley,28,28,Castro/Upper Market,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$105.00 ,30,1125,0,4.8,f,0.04
545685,2676602,Richmond District,4,4,Outer Richmond,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$70.00 ,2,28,66,4.8,f,7.65
555596,1772044,Noe Valley,1,1,Noe Valley,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$99.00 ,30,360,5,4.85,f,1.26
561148,2758480,Richmond District,0,0,Inner Richmond,Entire residential home,Entire home/apt,6,,2 baths,3,3,$425.00 ,3,1125,5,4.93,f,0.25
561602,2760904,Bernal Heights,1,1,Bernal Heights,Private room in residential home,Private room,1,,1 shared bath,1,1,$80.00 ,4,30,5,4.98,f,1.75
562593,2767413,Telegraph Hill,1,1,North Beach,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$185.00 ,3,1125,28,4.96,f,0.42
568161,2795397,Glen Park,1,1,Outer Mission,Private room in residential home,Private room,1,,1 shared bath,1,1,$68.00 ,2,30,9,4.9,f,3.36
571042,1550529,Haight-Ashbury,1,1,Haight Ashbury,Entire townhouse,Entire home/apt,6,,2.5 baths,3,3,$620.00 ,30,90,1,5,f,0.12
571142,2072534,Cole Valley,0,0,Inner Sunset,Entire serviced apartment,Entire home/apt,2,,1 bath,2,2,$129.00 ,30,180,4,4.84,t,0.39
580106,475974,Western Addition,3,3,Haight Ashbury,Private room in rental unit,Private room,1,,1 shared bath,1,1,$93.00 ,1,120,0,4.84,t,0.82
582335,2867852,Marina,1,1,Marina,Entire residential home,Entire home/apt,8,,3.5 baths,4,4,"$1,049.00 ",4,30,2,5,f,0.1
585326,2676602,Richmond District,4,4,Outer Richmond,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$97.00 ,2,28,56,4.79,f,6.94
589767,1692184,Nob Hill,4,4,Russian Hill,Entire rental unit,Entire home/apt,6,,1 bath,2,3,$325.00 ,7,30,3,4.83,t,0.24
592883,1776403,Mission District,4,4,Mission,Private room in residential home,Private room,1,,1 private bath,1,1,$61.00 ,7,360,10,4.67,t,0.54
593253,2929255,Duboce Triangle,2,2,Western Addition,Private room in condominium (condo),Private room,2,,1.5 baths,1,1,$90.00 ,7,30,0,4.9,f,3.2
596042,216682,Pacific Heights,9,9,Pacific Heights,Private room in rental unit,Private room,1,,,1,1,$50.00 ,30,200,2,4.78,f,0.87
602036,224980,Western Addition,2,2,Western Addition,Entire condominium (condo),Entire home/apt,5,,1 bath,3,6,$420.00 ,30,90,0,5,f,0.02
604221,2991110,Tenderloin,1,1,Downtown/Civic Center,Entire rental unit,Entire home/apt,3,,1 bath,2,2,$100.00 ,30,200,1,4.71,f,0.19
607500,1805856,Cole Valley,1,1,Haight Ashbury,Entire residential home,Entire home/apt,6,,2.5 baths,3,3,"$1,200.00 ",5,60,6,4.87,f,0.54
616204,2806033,Chinatown,2,2,Chinatown,Entire rental unit,Entire home/apt,6,,1 bath,3,4,$450.00 ,7,1125,1,4.59,f,0.65
616517,3055666,SoMa,10,10,South of Market,Entire loft,Entire home/apt,2,,1 bath,1,2,$199.00 ,30,360,5,4.8,f,1.46
626349,2528117,SoMa,2,2,South of Market,Entire condominium (condo),Entire home/apt,4,,1 bath,1,1,$101.00 ,30,365,5,4.73,f,0.42
628068,1347606,Soma,0,0,Financial District,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$94.00 ,30,1125,2,4.81,f,0.59
632303,2206832,Glen Park,9,9,Glen Park,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$95.00 ,30,365,3,5,f,0.15
633629,3151325,Sunnyside,6,6,Outer Mission,Private room in rental unit,Private room,5,,1 private bath,1,1,$129.00 ,1,30,2,4.74,f,0.89
635850,3169829,SoMa,2,2,South of Market,Private room in rental unit,Private room,2,,1 shared bath,1,1,$280.00 ,2,240,0,4.86,f,0.18
640605,3198692,Marina,1,1,Marina,Entire rental unit,Entire home/apt,1,,1 bath,1,1,$110.00 ,30,360,2,4.87,f,0.5
642672,611216,Noe Valley,1,1,Bernal Heights,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$99.00 ,30,200,0,5,f,0.05
647360,3245648,Lakeshore,1,1,Lakeshore,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$267.00 ,2,28,50,4.97,f,3.42
648086,3250518,Bernal Heights,1,1,Bernal Heights,Private room in residential home,Private room,2,,1 private bath,1,1,$79.00 ,3,25,20,4.81,t,2.57
654279,3289160,Bayview,1,1,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$90.00 ,3,7,0,4.96,f,2.78
663623,119920,Mission District,1,1,Mission,Entire rental unit,Entire home/apt,5,,1.5 baths,2,2,$240.00 ,2,85,11,4.88,f,0.39
664307,3355966,Mission District,2,2,Mission,Private room in guest suite,Private room,2,,1 private bath,1,1,$105.00 ,2,27,21,4.69,f,3.82
664315,3355966,Mission District,2,2,Mission,Entire residential home,Entire home/apt,6,,2 baths,3,2,$136.00 ,7,30,0,4.83,f,0.06
666434,103427,Downtown Vancouver,135,135,Financial District,Entire rental unit,Entire home/apt,4,,2 baths,1,2,$386.00 ,2,5,0,4.75,f,0.04
678556,3453060,Western Addition/NOPA,1,1,Haight Ashbury,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$165.00 ,5,14,13,4.93,f,3.74
680288,3463569,Mission District,1,1,Mission,Entire guest suite,Entire home/apt,2,,1 bath,1,2,$175.00 ,2,7,12,4.87,f,2.44
690872,1142106,Pacific Heights,2,2,Pacific Heights,Entire rental unit,Entire home/apt,5,,2.5 baths,2,2,$240.00 ,30,120,0,,f,
691023,3531780,Mission District,1,1,Castro/Upper Market,Entire residential home,Entire home/apt,6,,2.5 baths,3,3,$450.00 ,4,21,1,4.94,f,0.31
696827,103427,Downtown Vancouver,135,135,Chinatown,Entire rental unit,Entire home/apt,2,,1 bath,,1,$261.00 ,2,5,0,5,f,0.01
699723,469757,Potrero Hill,1,1,Potrero Hill,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$437.00 ,5,120,5,4.87,f,0.68
708731,3645596,Western Addition/NOPA,1,1,Western Addition,Private room in guest suite,Private room,2,,1 private bath,1,3,$130.00 ,4,9,3,4.77,f,2.48
715543,3676663,Mission District,2,2,Mission,Entire loft,Entire home/apt,4,,1.5 baths,2,2,$180.00 ,30,180,0,5,f,0.04
715754,3685746,Haight-Ashbury,2,2,Castro/Upper Market,Entire condominium (condo),Entire home/apt,4,,1 bath,1,1,$160.00 ,30,70,0,4.94,f,0.73
719431,783438,West Portal,4,4,West of Twin Peaks,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$85.00 ,5,26,33,4.82,f,3.19
725300,3750633,The Castro,0,0,Castro/Upper Market,Private room in residential home,Private room,6,,2 baths,2,2,$399.00 ,30,30,0,4.79,f,0.38
727866,1743076,Outer Sunset,1,1,Outer Sunset,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$160.00 ,1,10,30,4.9,f,4.5
727969,3729230,Noe Valley,0,0,Noe Valley,Entire rental unit,Entire home/apt,5,,1 bath,1,1,$144.00 ,30,360,5,4.73,f,2.37
728585,3780377,Noe Valley,0,0,Noe Valley,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$139.00 ,3,14,23,4.91,f,2.9
728884,3729230,Noe Valley,0,0,Noe Valley,Entire residential home,Entire home/apt,7,,1 bath,2,3,$207.00 ,30,360,2,4.87,f,1.96
734801,3832375,Western Addition/NOPA,0,0,Pacific Heights,Entire loft,Entire home/apt,3,,1 bath,1,2,$195.00 ,31,1125,2,4.79,f,0.27
734839,3832802,North Beach,0,0,North Beach,Entire rental unit,Entire home/apt,6,,1 bath,2,2,$280.00 ,30,180,5,4.94,f,1.69
738547,3860047,Fisherman's Wharf,1,1,Russian Hill,Entire guest suite,Entire home/apt,5,,1 bath,2,3,$395.00 ,3,270,25,4.7,t,1.48
741327,9965793,Nob Hill,34,34,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$123.00 ,30,1125,0,3.6,f,0.08
745867,3676045,Potrero Hill,2,2,Potrero Hill,Private room in rental unit,Private room,1,,1 shared bath,1,1,$39.00 ,30,1125,7,4.72,f,0.36
745957,576273,Financial District,2,2,Financial District,Private room in residential home,Private room,2,,,1,1,$500.00 ,30,60,0,,t,
746079,1567365,The Castro,0,0,Castro/Upper Market,Private room in condominium (condo),Private room,3,,1.5 baths,1,1,$127.00 ,1,30,23,4.84,f,3.38
747167,576273,Financial District,2,2,Chinatown,Private room in residential home,Private room,2,,,1,1,$600.00 ,30,60,0,,f,
749990,2475480,Lower Haight,2,2,Haight Ashbury,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$225.00 ,30,1125,0,4.9,f,0.65
752607,3958328,Mission District,2,2,Mission,Entire residential home,Entire home/apt,6,,1 bath,3,4,$275.00 ,5,30,22,4.78,t,2.95
754117,3967658,Haight-Ashbury,1,1,Haight Ashbury,Entire guest suite,Entire home/apt,4,,1 bath,1,3,$275.00 ,3,1125,41,4.97,t,1.51
758815,3998807,Marina,2,2,Marina,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$130.00 ,30,180,3,4.84,f,0.27
760794,4010707,Glen Park,1,1,Glen Park,Entire residential home,Entire home/apt,4,,1.5 baths,2,3,$200.00 ,30,90,2,4.83,f,0.26
765914,4038852,Mission District,1,1,Mission,Entire loft,Entire home/apt,3,,1.5 baths,1,1,$399.00 ,14,365,0,4.88,t,0.43
766516,4041928,Bernal Heights,1,1,Bernal Heights,Entire residential home,Entire home/apt,4,,1 bath,2,2,$136.00 ,30,190,4,4.91,f,0.84
767506,3807182,Sunnyside,0,0,West of Twin Peaks,Entire residential home,Entire home/apt,8,,2 baths,3,5,$410.00 ,2,365,12,4.81,f,1.12
774323,4085271,Mission District,2,2,Mission,Private room in condominium (condo),Private room,2,,1 shared bath,1,1,$150.00 ,2,28,8,4.87,f,3.78
776239,4094089,The Castro,1,1,Castro/Upper Market,Entire residential home,Entire home/apt,6,,2 baths,3,5,$677.00 ,5,29,9,4.97,f,0.53
779109,4091830,Mission District,3,3,Mission,Private room in townhouse,Private room,3,,1 shared bath,1,1,$160.00 ,30,1125,1,4.89,t,2.14
781945,4124339,SoMa,1,1,Financial District,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$350.00 ,183,1195,0,4,f,0.03
783135,13504479,,1,1,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$132.00 ,30,365,5,4.58,f,1.23
783821,137980,The Castro,2,2,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$395.00 ,30,180,4,4.86,t,0.23
784071,3772252,The Castro,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,4,,1.5 baths,2,2,$300.00 ,30,1125,5,4.9,f,0.84
785901,329072,Financial District,18,18,Financial District,Shared room in hostel,Shared room,2,,1 shared bath,1,8,$38.00 ,1,14,0,4.65,t,1.91
786492,329072,Financial District,18,18,Financial District,Shared room in hostel,Shared room,3,,1 shared bath,1,8,$38.00 ,1,14,4,4.72,t,1.91
786506,329072,Financial District,18,18,Financial District,Shared room in hostel,Shared room,8,,1 shared bath,1,8,$38.00 ,1,14,16,4.7,t,2.2
794626,4186663,Excelsior,1,1,Excelsior,Entire rental unit,Entire home/apt,6,,1 bath,1,4,$107.00 ,2,26,26,4.62,f,2.63
794649,4152894,Haight-Ashbury,3,3,Haight Ashbury,Private room in residential home,Private room,2,,1 shared bath,1,1,$120.00 ,30,360,1,4.8,f,0.45
795254,4189517,Lower Haight,1,1,Western Addition,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$156.00 ,3,28,43,4.96,f,2.47
808919,3022475,Alamo Square,3,3,Western Addition,Private room in condominium (condo),Private room,2,,2 shared baths,1,1,$106.00 ,3,360,3,4.92,t,1.51
810315,1504399,Cow Hollow,3,3,Marina,Private room in rental unit,Private room,2,,1 shared bath,1,1,$69.00 ,30,90,0,4.96,t,0.32
811374,300607,Russian Hill,1,1,Russian Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$105.00 ,30,120,0,5,f,0.02
813577,4275408,Mission District,0,0,Mission,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$105.00 ,30,60,4,5,f,0.36
819863,4306242,Inner Sunset,2,2,Inner Sunset,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$102.00 ,3,365,28,4.46,t,0.94
829185,4346130,Mission District,9,9,Mission,Entire residential home,Entire home/apt,4,,1.5 baths,2,3,$499.00 ,3,14,11,4.98,f,1.1
830576,2350141,Pacific Heights,1,1,Pacific Heights,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$175.00 ,200,1125,0,4,f,0.02
833149,4306242,Inner Sunset,2,2,Inner Sunset,Entire bungalow,Entire home/apt,2,,1 bath,1,1,$93.00 ,30,365,0,4.4,t,0.1
837045,4374318,Lower Haight,2,2,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,2,6,$249.00 ,2,29,8,4.61,f,0.56
840986,1666770,Bernal Heights,1,1,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$82.00 ,30,45,0,4.94,f,2.39
845502,24215,Alamo Square,2,2,Western Addition,Entire residential home,Entire home/apt,4,,1.5 baths,2,2,$895.00 ,7,180,0,4.67,f,0.03
851889,4447593,SoMa,3,3,South of Market,Entire loft,Entire home/apt,2,,1 bath,1,1,$300.00 ,30,150,0,4.97,f,0.81
856123,16382,Mission District,2,2,Mission,Private room in condominium (condo),Private room,1,,1 private bath,1,1,$152.00 ,1,90,23,5,f,1.72
859310,4367968,Mission District,1,1,Mission,Private room in rental unit,Private room,2,,1 private bath,1,1,$150.00 ,31,60,0,4.83,f,0.06
859336,4499134,Haight-Ashbury,1,1,Castro/Upper Market,Private room in rental unit,Private room,2,,1 shared bath,1,1,$91.00 ,2,28,29,4.84,f,3.44
862254,374909,Alamo Square,14,14,Haight Ashbury,Entire rental unit,Entire home/apt,4,,1 bath,1,4,$100.00 ,30,1125,2,3.33,f,0.18
865873,253059,,8,8,Mission,Entire condominium (condo),Entire home/apt,5,,2 baths,3,3,$436.00 ,30,140,2,4.82,t,0.37
867499,4346130,Mission District,9,9,Western Addition,Private room in residential home,Private room,1,,1.5 shared baths,1,1,$199.00 ,4,28,0,5,f,0.3
867555,4562696,Mission District,0,0,Mission,Entire townhouse,Entire home/apt,4,,1.5 baths,2,2,$399.00 ,10,30,0,4.97,f,0.3
870532,4587849,Duboce Triangle,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,2,2,$140.00 ,30,200,5,4.84,f,1.22
878935,4645827,Inner Sunset,1,1,Inner Sunset,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$150.00 ,30,1125,3,4.84,f,2.16
883937,1611701,Bernal Heights,1,1,Bernal Heights,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$175.00 ,4,28,0,4.86,f,1.31
884770,4687340,Russian Hill,4,4,Russian Hill,Private room in rental unit,Private room,1,,1 shared bath,1,1,$99.00 ,2,60,8,4.78,f,2.3
890875,4374318,Lower Haight,2,2,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,2,4,$269.00 ,2,29,0,4.56,f,0.14
900393,4808354,Potrero Hill,1,1,Potrero Hill,Entire condominium (condo),Entire home/apt,5,,1 bath,2,2,$295.00 ,30,1125,0,4.8,f,0.88
900941,914858,The Castro,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$565.00 ,90,90,0,4.92,f,0.13
905399,4843181,Mission District,3,3,Mission,Private room in rental unit,Private room,2,,1 shared bath,1,2,$170.00 ,30,60,0,4.85,t,1.55
915058,3608449,Bernal Heights,4,4,Bernal Heights,Entire residential home,Entire home/apt,11,,2 baths,4,7,"$1,136.00 ",3,1125,7,4.97,t,0.33
918341,145258,Potrero Hill,2,2,Potrero Hill,Entire residential home,Entire home/apt,2,,1 bath,1,1,$270.00 ,1,14,37,4.96,f,4.69
930955,5014272,Cole Valley,4,4,Haight Ashbury,Entire condominium (condo),Entire home/apt,7,,2 baths,3,4,$400.00 ,30,365,4,4.62,f,0.98
931313,38836,Lower Haight,27,27,Mission,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$94.00 ,30,365,0,4.26,f,0.36
932481,863433,Pacific Heights,2,2,Pacific Heights,Entire residential home,Entire home/apt,6,,4 baths,4,3,$990.00 ,7,90,3,5,f,0.13
934012,5037105,Richmond District,1,1,Inner Richmond,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$100.00 ,30,180,3,4.77,f,0.68
937842,2488180,Mission District,2,2,Mission,Entire rental unit,Entire home/apt,4,,1.5 baths,2,3,$200.00 ,1,25,0,4.73,f,1.81
942355,1357022,South Beach,0,0,South of Market,Entire loft,Entire home/apt,2,,1 bath,1,1,$250.00 ,30,365,0,,f,
943851,736969,Mission District,3,3,Mission,Entire rental unit,Entire home/apt,3,,1.5 baths,2,3,$110.00 ,30,63,1,4.71,t,0.07
945748,5124146,Presidio Heights,0,0,Presidio Heights,Entire condominium (condo),Entire home/apt,4,,1 bath,1,2,$275.00 ,2,30,15,4.83,t,2.68
948066,2880747,Potrero Hill,2,2,Potrero Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$221.00 ,30,365,0,4.69,f,0.47
950094,5153588,Bayview,3,3,Bayview,Private room in residential home,Private room,1,,1 shared bath,1,1,$76.00 ,30,365,1,4.89,f,0.45
961900,5238718,SoMa,2,2,South of Market,Entire loft,Entire home/apt,2,,2 baths,1,1,$163.00 ,90,365,1,4.8,f,0.51
964751,674976,Richmond District,2,2,Inner Richmond,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$140.00 ,30,120,6,4.77,f,2.6
964952,5037151,,2,2,Western Addition,Entire condominium (condo),Entire home/apt,6,,2 baths,3,3,$614.00 ,3,29,0,4.95,f,0.59
968037,2548643,Telegraph Hill,0,0,North Beach,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$225.00 ,30,1125,1,4.67,f,0.91
975482,1479964,The Castro,19,19,Haight Ashbury,Entire rental unit,Entire home/apt,4,,2 baths,2,3,$265.00 ,30,180,1,5,f,0.07
980783,5371124,Potrero Hill,1,1,Potrero Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$181.00 ,30,180,9,4.97,f,1.55
982298,5380962,Outer Sunset,1,1,Outer Sunset,Entire residential home,Entire home/apt,11,,2 baths,4,6,$838.00 ,3,150,9,4.61,f,0.79
991765,5446518,Mission District,1,1,Mission,Entire residential home,Entire home/apt,6,,2 baths,3,3,$250.00 ,4,20,3,4.88,f,0.42
997382,1032643,Haight-Ashbury,5,5,Haight Ashbury,Private room in residential home,Private room,1,,2 baths,1,1,$53.00 ,1,7,70,4.51,f,5.24
998701,5488987,Outer Sunset,1,1,Outer Sunset,Private room in rental unit,Private room,2,,1 shared bath,1,1,$97.00 ,3,7,0,4.97,f,2.22
1001759,3379945,The Castro,3,3,Castro/Upper Market,Private room in rental unit,Private room,1,,1 shared bath,1,1,$89.00 ,30,1125,0,4.85,f,0.13
1005642,4085271,Mission District,2,2,Mission,Private room in condominium (condo),Private room,2,,1 shared bath,1,1,$120.00 ,2,20,21,4.87,f,3.08
1007157,5539889,Nob Hill,1,1,Nob Hill,Entire residential home,Entire home/apt,9,,1 bath,4,4,$200.00 ,30,120,2,4.62,f,0.87
1016604,58930,Richmond District,4,4,Inner Richmond,Entire residential home,Entire home/apt,8,,2 baths,3,6,$456.00 ,4,20,3,4.76,f,0.19
1018426,1165164,SoMa,1,1,South of Market,Shared room in loft,Shared room,2,,1 shared bath,1,2,$150.00 ,30,1125,0,4.82,f,1.13
1029621,5161705,Duboce Triangle,2,2,Castro/Upper Market,Entire condominium (condo),Entire home/apt,5,,1.5 baths,3,3,$310.00 ,3,14,0,4.97,f,0.58
1031899,5678214,Noe Valley,1,1,Noe Valley,Entire rental unit,Entire home/apt,2,,,1,,$117.00 ,30,360,0,5,f,0.07
1033754,5689322,Outer Sunset,3,3,Outer Sunset,Entire residential home,Entire home/apt,6,,2 baths,3,3,$317.00 ,1,1125,18,4.93,f,1.76
1036860,5708168,Fisherman's Wharf,1,1,Russian Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$277.00 ,2,7,2,4.94,f,0.16
1056006,1257432,Tenderloin,25,25,Western Addition,Entire condominium (condo),Entire home/apt,4,,2 baths,3,3,$223.00 ,30,1125,0,5,f,0.05
1059961,1427845,SoMa,1,1,South of Market,Shared room in rental unit,Shared room,2,,1 shared bath,1,1,"$10,000.00 ",35,60,0,4.95,f,0.39
1067031,5870776,Sunnyside,0,0,Outer Mission,Entire residential home,Entire home/apt,5,,2 baths,3,3,$312.00 ,2,29,4,5,f,0.05
1080429,5151027,Western Addition/NOPA,2,2,Western Addition,Private room in rental unit,Private room,2,,2 baths,1,1,$49.00 ,30,1125,1,4.73,f,0.21
1084068,5960567,SoMa,2,2,South of Market,Entire loft,Entire home/apt,2,,1.5 baths,1,2,$180.00 ,365,730,0,4.64,f,0.38
1087433,5977346,Outer Sunset,6,6,Outer Sunset,Private room in residential home,Private room,1,,1 private bath,1,1,$70.00 ,30,360,0,,f,
1094207,6011704,Mission District,1,1,Mission,Entire rental unit,Entire home/apt,2,,1 bath,1,2,$80.00 ,30,120,0,4.83,f,0.47
1094481,5424774,Bernal Heights,0,0,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$96.00 ,30,90,0,4.91,f,1.67
1094764,172460,Saint-Paul - Ile Saint-Louis,2,2,Inner Richmond,Entire rental unit,Entire home/apt,2,,,1,1,$150.00 ,30,180,1,5,f,0.44
1098003,6034365,Lower Haight,2,2,Western Addition,Entire residential home,Entire home/apt,6,,3 baths,3,3,$580.00 ,3,1125,28,5,f,0.66
1101403,2335495,Mission District,2,2,Mission,Entire condominium (condo),Entire home/apt,5,,2 baths,2,3,$275.00 ,2,1124,1,4.95,f,0.37
1103797,6062220,Western Addition/NOPA,1,1,Western Addition,Entire rental unit,Entire home/apt,5,,2 baths,3,4,$600.00 ,30,90,0,4.94,f,0.44
1104912,6068306,Richmond District,1,1,Outer Richmond,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$165.00 ,2,1125,38,4.43,t,2.92
1106534,6074928,Noe Valley,2,2,Noe Valley,Entire guesthouse,Entire home/apt,5,,1 bath,2,3,$196.00 ,30,1125,2,4.77,t,0.95
1107014,1743413,The Castro,2,2,Castro/Upper Market,Entire residential home,Entire home/apt,8,,3 baths,3,3,$762.00 ,2,31,22,4.94,f,0.94
